01:13.57,369.0932272404386,347.8348987916222,-8.659
01:13.67,375.09974160087376,304.6647985346219,-8.977
01:13.77,383.78241939205077,271.0124006902661,-7.244
01:13.87,404.4037681334239,251.42172126515274,-3.618
01:13.97,419.2874425973952,239.11569935341603,-2.372
01:14.07,426.8334374175131,222.7041804640515,-4.168
01:14.17,425.6958733561307,198.37355265033364,-3.678
01:14.27,420.00314197194376,164.79953294998484,-5.059
01:14.37,406.50983136152115,131.7959220747464,-7.447
01:14.47,387.44688567653975,105.92680240898018,-7.844
01:14.57,359.4370195493935,90.10308798543089,-10.835
01:14.67,334.5873948580861,92.41528187995957,-11.808
01:14.77,322.49141679675625,111.96900656298929,-8.934
01:14.87,313.5063808719027,139.38788848686121,-8.638
01:14.96,313.6495976259816,170.55374026831848,-7.111
01:15.06,332.8184911771303,200.46181064586543,-3.579
01:15.16,361.38701133961916,223.0090602545794,-0.977
01:15.27,397.71787631484085,232.4283521300763,0.799
01:15.37,433.9113446996852,221.97533287357402,-0.175
01:15.46,455.17860485169894,193.31833584795635,-3.633
01:15.56,465.8723631250399,164.87348752518534,-5.081
01:15.66,456.3652838784465,140.66650227878625,-4.566
01:15.76,432.194072742579,132.770444183268,-4.287
01:15.86,407.5329026695945,141.95337312269885,-5.503
01:15.96,391.0482796318739,158.28739455081404,-3.82
01:16.06,383.27833249390073,175.47932287903492,-3.151
01:16.16,377.714224918505,188.5930312024936,-3.4
01:16.26,376.23812958054083,195.68676580304248,-3.475
