40:29.38,322.5710787350944,421.77104513522255,3.163
40:29.48,311.54171895876055,399.4559429361752,0.368
40:29.68,306.321533531418,376.5125686204141,-3.407
40:29.78,315.77476915688425,368.6470142341483,-4.561
40:29.88,324.5796966132353,359.8835710912982,-5.423
40:29.98,336.36631574044,351.48989572628506,-4.177
40:30.08,338.6973460064307,344.0260504210846,-5.117
40:30.18,341.18610566986405,335.0276801997975,-6.132
40:30.28,345.2935726988499,328.9407735386696,-4.831
40:30.38,347.1744412383393,323.55184510421,-5.739
40:30.48,351.51193677016045,318.8476173408202,-4.682
40:30.58,353.57895854461356,317.986549915956,-5.772
40:30.68,353.67715438249,316.51467160583485,-4.512
40:30.77,356.22153879355983,314.06921551224264,-4.577
40:30.87,353.79167816940566,313.71663391900364,-4.381
40:30.97,353.8882597092802,310.96503379540957,-4.415
40:31.07,353.963168669261,309.5267892199052,-5.585
40:31.17,355.90798777316206,309.2727555652263,-4.344
40:31.27,355.96436457154516,307.8791363969851,-4.316
40:31.37,356.01811024804766,304.34767803699486,-4.31
40:31.47,353.6059421748684,300.5058546946296,-5.263
40:31.57,357.70155982544384,296.51522940337895,-4.136
40:31.67,360.43082483930175,293.4879914302335,-4.077
40:31.77,366.8829014711944,290.65347328418096,-5.354
40:31.87,367.62821822909393,288.4040579142437,-5.207
40:31.97,372.0757752434941,289.2822543158604,-5.232
40:32.07,374.0357306153402,286.34118454076315,-5.188
40:32.17,374.972195300013,278.7174357561269,-5.113
40:32.27,371.94777000290674,275.6008526704392,-6.166
40:32.37,375.239733994304,271.89578000402435,-6.217
40:32.47,374.62849798228535,269.9629731296519,-6.062
40:32.57,375.2845697128369,267.9226779431837,-4.846
40:32.67,375.3337560666272,266.5681590659602,-6.088
40:32.77,372.81001560703515,265.5078415228192,-6.068
40:32.87,373.48493823511103,265.4369702645341,-6.059
40:32.97,370.22451453497786,267.14123408809945,-5.849
40:33.07,369.1352334612345,267.8009589304324,-7.22
40:33.17,368.9807373789754,265.3376973602799,-5.93
40:33.27,368.9516763519581,267.30762026379887,-7.322
40:33.47,371.58426532203106,265.6597016218818,-4.859
40:33.57,373.5545851999219,266.6799820615282,-4.832
40:33.67,372.9437031572666,267.3575840184444,-6.022
40:33.77,374.72682519353776,267.2461841443555,-4.735
40:33.87,372.96596831805346,263.43042390192704,-4.688
40:33.97,375.1095886966077,260.3410347450793,-4.648
40:34.07,378.85660360213797,253.4945712958387,-4.446
40:34.17,380.32631669078404,248.57316964081565,-4.298
40:34.37,384.8721660810511,245.9640550306466,-4.347
40:34.47,387.2535221610569,247.78823832498017,-4.49
40:34.57,384.2572425175448,248.009060430646,-4.267
40:34.67,384.94832346936175,248.4832614966382,-3.131
40:34.77,384.0443244928594,249.50771170381378,-4.284
40:34.87,384.6906649899934,251.32654505741795,-3.178
40:34.96,385.2432189333257,252.01202689093626,-3.286
40:35.06,385.0609552868545,257.3786284364291,-4.647
40:35.16,384.8324353556035,264.10720783210706,-4.786
40:35.26,382.71525462626346,271.08448748191563,-4.927
40:35.36,381.9293149887416,277.2233884530105,-3.696
40:35.46,380.61915341761176,279.38267871396505,-3.902
40:35.56,378.5949724402631,281.04949062329837,-2.584
40:35.66,377.85781516390966,281.8489437941943,-3.74
40:35.76,378.54677806624,282.4120352661939,-3.872
40:35.86,376.1383498511211,280.6364167083929,-2.466
40:35.96,374.3327168059326,278.1354315136185,-3.701
40:36.06,376.2369840208232,276.5625034773255,-3.672
40:36.16,378.82602981187466,276.8870683601058,-3.876
40:36.26,384.3269731309614,278.9901228207574,-3.839
40:36.36,387.37518518162045,283.34241709973514,-3.826
40:36.46,391.08295045292175,282.8922384615611,-3.82
40:36.56,392.9662844116203,282.6616618741486,-2.524
40:36.66,396.0951762827772,284.3237161432429,-2.569
40:36.76,396.5898884495383,286.2733876974938,-2.6
40:36.86,400.38273175174635,288.47474372917577,-2.534
40:36.96,398.49997082007025,287.39058942124524,-2.625
40:37.06,396.121580143172,284.87985164912413,-2.592
40:37.16,396.1582548014854,282.98595586604955,-1.507
40:37.26,396.6178007638571,283.6159567496936,-2.416
40:37.46,398.3968779705374,287.37105345927614,-2.748
40:37.56,400.21105280293074,289.88268183362663,-1.369
40:37.66,402.00132519094785,291.0391699702825,-1.418
40:37.76,402.0889181153702,293.11023960430225,-1.299
40:37.86,403.8994228660887,292.6686797885535,-1.56
40:37.95,403.2040044932735,292.1727946900427,-1.453
40:38.05,403.8297799348398,293.4895467375152,-1.601
40:38.15,405.70103951974625,293.25199338141425,-1.601
40:38.25,403.83457859847306,292.1583067647865,-0.136
40:38.35,401.96178930318695,292.39432346602075,-1.445
40:38.45,400.75018339489725,293.1644026817556,-1.734
40:38.56,400.11263322295684,293.1772624205106,-0.479
40:38.66,402.7028375871561,291.533941199431,-1.711
40:38.76,403.1497105056988,289.51820312906,-0.106
40:38.85,404.61582556514634,289.93208621171823,-1.494
40:38.95,404.0388004345371,289.4061012223309,-1.391
40:39.05,403.95114517531437,288.09861554332866,-1.362
40:39.15,403.95725972319315,289.4127605733148,-1.389
40:39.25,403.83457859847306,292.1583067647865,-1.442
40:39.35,405.6665216861112,293.27664365503716,-1.465
40:39.45,405.70103951974625,293.25199338141425,-1.439
40:39.55,407.07945062493934,289.7834574734266,0.029
40:39.65,411.4810402345138,284.47608412968987,-1.295
40:39.75,415.261535955543,281.3314175855429,-2.514
40:40.75,418.30548465534275,286.87215656550484,-1.421
40:40.85,417.06266539673686,285.0794632327419,-1.289
40:40.95,415.2868665014457,282.612893265108,-2.548
40:41.05,413.515053774623,277.5327545885177,-2.436
40:41.15,415.5539904156119,273.2027712647446,-2.362
40:41.25,415.6300722516204,270.522594309848,-2.306
40:41.35,416.333966537565,266.54637771027336,-3.425
40:41.45,417.62422632591523,264.95798104327747,-2.072
40:41.65,419.5525987102253,256.67391708511894,-2.036
40:41.75,421.5563648426593,250.0828524185168,-1.896
40:41.85,424.33791424147626,243.51079939548086,-3.091
40:41.95,427.43846180754383,238.78999790957099,-2.951
40:42.04,430.93568905072533,237.27616983654005,-1.52
40:42.14,436.3045140633629,239.30598705791795,-1.665
40:42.24,443.62787327415884,239.65156526009187,-1.711
40:42.34,448.79004074773854,243.15231364068666,-1.753
40:42.44,452.8878910288847,246.9947676196753,-0.645
40:42.54,454.5406579827141,254.63141376321275,-2.095
40:42.64,452.03520152285745,262.3595806995421,-2.169
40:42.74,444.7618022245846,267.1571148398452,-2.352
40:42.84,431.71337937790446,261.9807581215137,-2.17
40:42.94,423.3470584315144,256.3412098496135,-2.146
40:43.04,412.51975507445746,250.94973462581524,-1.936
40:43.14,402.2267247532452,248.6300630467188,-4.537
40:43.24,396.15926270614244,243.47884452197826,-4.313
40:43.34,386.8743484971069,238.0107630591972,-4.171
40:43.44,385.3459526209073,234.0346964907018,-4.101
40:43.54,383.4476582437707,229.12428342670702,-5.247
40:43.64,379.8880058076486,224.2143341491797,-6.364
40:43.74,378.3902871995965,213.85251709199008,-4.923
40:43.84,376.9457792665846,202.22265615349616,-4.68
40:43.94,379.27208304265696,197.8792614354498,-5.895
40:44.04,374.55090126769994,194.8393275401043,-5.88
40:44.14,365.63978618028676,189.3200579868443,-6.883
40:44.24,359.39981549969264,182.70460921119053,-6.773
40:44.34,361.6183204686691,174.7376644758137,-6.694
40:44.54,392.6385865552515,175.01395785532253,-5.406
40:44.64,416.9817311093365,183.28846384719367,-6.897
40:44.74,439.43107002668995,187.344371745867,-5.721
40:44.84,458.69972962130055,193.21308312728192,-7.068
40:44.93,470.5864248890893,202.4569131677334,-6.106
40:45.03,475.6409502216819,217.1811785930883,-5.139
40:45.13,475.4696507607528,232.52038534491493,-4.197
40:45.23,470.75943036295047,242.21679974580852,-4.505
40:45.33,461.3087344535224,246.8090699703377,-3.161
40:45.43,448.7203807599634,247.06258252363213,-3.163
40:45.53,436.27546686796694,246.99026244426753,-4.469
40:45.63,421.685920728069,244.81368864639623,-6.798
40:45.73,401.7690455997565,241.55109211249842,-7.917
40:45.83,385.2486335578499,236.69279923109247,-8.808
40:45.94,364.7176105538867,228.38078186806348,-8.852
40:46.04,353.7461831834035,218.86863096099893,-8.64
40:46.13,343.7998200305572,209.55190397580347,-9.735
40:46.23,335.3677345212696,203.39509341071124,-10.619
40:46.33,334.3394495631185,192.70750713435555,-10.43
40:46.43,330.73199009719724,180.11153062678255,-12.44
40:46.53,335.5359456707004,169.04098216850556,-13.653
40:46.63,341.1861524084557,159.7724073401814,-12.283
40:46.73,352.73322039458196,153.76082603078245,-12.21
40:46.83,367.62053237022366,153.9449960603479,-9.488
40:46.93,387.7314075396043,157.53871346109278,-9.821
40:47.03,413.19529679349824,166.7269870952327,-8.775
40:47.23,438.16231430295585,192.87148400427878,-8.216
40:47.33,440.5587473834949,206.59475943242745,-7.243
40:47.53,433.00157046927137,232.97521169380656,-6.631
40:47.63,418.29041693575425,241.0874768928649,-7.932
40:47.73,401.89712066909277,237.5779853579165,-6.679
40:47.83,383.6721500941231,228.92048882969274,-7.664
40:47.93,367.2403960245939,218.67958101882022,-8.49
40:48.03,352.66988891501916,206.87266559286132,-9.617
40:48.13,346.17960217882177,195.85275673827425,-8.288
40:48.23,344.1507723931288,186.6080088532222,-9.152
40:48.33,348.31953724459544,178.42446580313683,-10.164
40:48.43,358.0979668724869,169.8484229692272,-8.671
40:48.53,373.56961421223014,162.8163017717642,-9.782
40:48.62,384.1496075083351,155.26522854085636,-8.735
40:48.73,395.08337277462556,155.71395786088158,-8.603
40:48.83,403.9764936202264,161.36995311636787,-8.611
40:48.93,407.7800377743543,167.16084229613506,-8.765
40:49.03,401.932127688388,169.1511930510195,-10.135
40:49.12,389.26484172687753,166.33770483867366,-8.694
40:49.22,376.879240334338,164.50580186127226,-8.769
40:49.32,362.43738951335934,165.89843226376877,-8.748
40:49.42,346.98324840772216,166.84454409409966,-8.741
40:49.52,333.1487266769699,169.47125027578016,-9.893
40:49.62,329.25853165320746,171.08108231813952,-8.729
40:49.72,325.83633962854395,172.41789174547515,-9.941
40:49.82,327.27087211267565,181.47313230310016,-8.982
40:49.92,332.216733511849,196.8514732298134,-10.486
40:50.02,338.7835530985401,212.34862703692528,-8.453
40:50.12,341.9665118344948,226.6720888284157,-8.762
40:50.22,357.69096886661845,237.08986698685896,-7.844
40:50.32,370.0900672783065,240.95249698375633,-9.044
40:50.42,385.04807683780876,236.88033740559206,-6.631
40:50.52,403.75342986256186,230.98308156283406,-4.095
40:50.62,422.3323910265562,226.2719193512479,-4.112
40:50.72,436.84973850099715,222.19241003149327,-4.051
40:50.82,451.2412673567687,215.58910790297767,-3.937
40:50.92,454.8715194690709,198.86995436256277,-2.424
40:51.02,448.14574718714965,180.50171253366017,-4.333
40:51.12,436.3220455063148,168.64659913152508,-5.241
40:51.22,422.13765085501296,167.27392491654103,-5.18
40:51.32,404.2795672465852,175.34703573996333,-5.339
40:51.42,390.71387921814403,187.7893630559428,-3.235
40:51.52,378.7648481910728,203.35908763398012,-2.27
40:51.62,365.35264837188805,218.86423270242224,-3.805
40:51.72,366.46560887887114,237.33356433878006,-2.947
40:51.82,369.3358100972427,255.88906935904268,-3.235
40:51.92,374.54667401479804,271.34759699237236,-2.397
40:52.02,381.70214679299556,280.03197283582506,-1.343
40:52.12,392.9198616417048,284.0200650080458,-1.407
40:52.22,400.429797030428,283.09686338902407,-0.154
40:52.31,406.009893455313,281.1229401313825,-1.354
40:52.41,407.98437007213846,276.86363386349564,-1.42
40:52.51,413.62759484426994,276.11043352978794,-1.265
40:52.61,422.77641232532375,275.08044362675867,-0.163
40:52.71,426.5597537888399,273.21424518700155,0.058
40:52.81,432.07972046857503,271.2208147747362,-1.303
40:52.91,434.06033426751304,264.3582268353902,-1.044
40:53.01,435.8920995363979,258.98275208861804,-2.178
40:53.11,445.0401542016615,257.80641085011183,-3.417
40:53.21,451.9819819032972,257.0298099871199,-2.269
40:53.31,455.83014650817694,255.2526070465306,-0.998
40:53.51,459.3982761806432,254.84241617487444,-2.125
40:53.61,461.03751030928896,257.3912300526156,-0.892
40:53.71,461.0917553937335,259.8746961401439,-1.094
40:53.81,462.85113313949256,260.9769938616997,0.294
