06:06.66,302.5851280432286,426.06848692529115,44.345
06:06.76,325.4866749312915,382.0731629678431,49.757
06:06.86,354.86395209385284,338.77873586869794,47.589
06:06.96,363.32154149315306,295.3313201780615,50.475
06:07.06,364.93757761224566,255.23944893075827,48.797
06:07.16,373.46263331457146,220.40560222993705,48.888
06:07.36,367.5164038931033,164.59180201316983,51.199
06:07.46,341.9040027550024,142.52941180338303,50.285
06:07.56,309.3822645960085,129.89719808196477,47.638
06:07.66,277.0431205808303,127.78017816990638,46.171
06:07.76,253.550511581328,140.91593988751856,47.02
06:07.86,247.41431585878613,163.90604020059655,49.302
06:07.96,257.8284063320747,189.15653239692764,51.858
06:08.06,284.4080309346626,208.17906558178584,54.263
06:08.26,354.9536117824987,214.53488450667754,55.293
06:08.36,381.6374340173242,196.15688052607817,56.908
06:08.46,391.6587563672195,172.70918136807396,56.83
06:08.56,388.84870342809086,154.1498014738179,56.83
