15:19.92,141.8077623693372,446.8230234004234,-26.21
15:20.02,181.80677490351158,398.2742290382861,-22.595
15:20.12,230.125882060964,359.09692048850104,-17.754
15:20.32,280.88809427579235,302.98690105720453,-4.979
15:20.42,297.02619455180553,274.49204519095673,-4.397
15:20.52,315.5688294263111,246.00760752039048,-6.505
15:20.62,328.0003213575754,221.4519726818086,-9.616
15:20.72,337.51478947748257,196.7212639474428,-10.172
15:20.82,345.01841408767604,170.05304445054657,-10.703
15:20.92,348.7247043188562,138.94736093727857,-11.662
15:21.02,344.03103228848954,109.7337897005828,-11.7
15:22.02,248.01841832852588,174.63203219874956,-13.62
15:22.12,275.0866456441187,188.59592803785142,-12.941
15:22.22,301.5952889209588,194.82822351883544,-10.957
15:22.32,319.1341464205136,193.2871893436552,-12.968
15:22.42,331.6896546254374,190.8459914768735,-12.95
15:22.51,347.9210446008187,189.44314472172871,-13.715
15:22.61,358.8431449068039,185.62109984020915,-12.805
15:22.71,366.51520031884587,181.0474369789914,-14.533
15:22.81,374.9535005613643,178.9628458826117,-14.807
15:22.91,390.6764193137893,176.41445684091187,-15.015
15:23.01,406.7972692294312,172.7501174510496,-14.051
15:23.11,435.76399443294594,170.09487064510483,-12.573
15:23.21,456.8098561446536,168.34685198644362,-12.648
15:23.31,470.6105668655124,169.6958059901549,-12.928
15:23.41,477.0580693017309,170.00405103916648,-12.075
15:23.51,477.42839427622994,172.8615312364909,-11.893
15:23.61,472.1123925521817,184.6009826508188,-11.25
15:23.71,471.37025984855023,207.14986373699367,-9.785
15:23.81,469.4836381226602,244.9379723555807,-11.55
15:23.91,461.567269413738,297.32941137673214,-11.723
15:24.01,462.7737217121351,336.18401787156233,-6.86
15:24.11,456.8638619706198,360.5902427327147,-5.502
15:24.21,442.10054673638103,372.38865582921466,-5.639
15:24.31,422.8475586621763,374.54511999146996,-6.621
15:24.41,400.9775004272072,365.2550105433668,-6.404
15:24.51,379.67395815382565,347.1855128006602,-6.871
15:24.61,354.51459776864266,327.01945644973813,-6.362
15:24.71,331.50794867317904,304.9098206200085,-7.806
15:24.81,309.8125565222792,278.39288167137175,-8.19
15:24.91,297.3740512597168,253.4839861931604,-9.436
15:25.01,288.1159609035655,228.3450167324287,-8.989
15:25.11,281.97790466259045,207.3487381630086,-10.321
15:25.31,278.1782939040098,180.5004618561994,-10.964
15:25.40,279.9798389384899,175.23671922699432,-11.807
15:25.50,280.2348751581139,170.7192257404525,-11.611
15:25.60,281.7428009798115,166.09472621658162,-11.443
15:25.80,283.298824191643,162.75852405686538,-12.488
15:25.90,283.38609294630726,161.42562113124663,-12.459
15:26.00,285.44740663480394,159.94629845616905,-13.149
