13:06.08,68.5389751153377,506.4327288827668,-1.265
13:06.18,132.58367761726436,473.2397933361411,-2.005
13:06.28,177.16372036426495,450.53183455947817,-2.493
13:06.38,213.5312338475396,430.9126025448788,-2.403
13:06.48,244.00822246458264,411.6348832116231,-3.026
13:06.58,261.0976796823532,387.0665485247039,-4.786
13:06.67,273.7247753973183,357.65253438956694,-5.119
13:06.78,284.3411645082326,328.83994635532304,-3.649
13:06.87,284.5158928928439,294.61108162922847,-4.02
13:06.97,278.5153747001846,258.6060291073993,-6.666
13:07.07,268.6112943782734,220.6193795201624,-6.985
13:07.17,264.341964670805,188.67860640412005,-8.254
13:07.77,283.097883264335,181.3458891144387,-6.131
13:07.87,308.06249603970696,222.0649691795356,-3.618
13:07.97,339.0178685831033,256.44045608412085,-1.299
13:08.07,371.2718254334783,285.5381957191637,6.883
13:08.17,385.3392441579791,293.05835966372155,9.442
13:08.27,392.726141738723,285.7692174245224,7.635
13:08.37,395.5897729127883,261.4310337256843,6.548
13:08.47,394.45100359801,222.5219068392844,4.184
13:08.57,388.11787729120925,180.81304305243233,4.953
13:08.67,374.49638662350867,138.0178097795216,-2.094
13:08.77,364.0336175069602,108.10673889999828,0.625
13:08.87,362.49022201391233,95.56180364047972,1.01
13:08.97,370.7866548426522,107.90478957202437,1.767
13:09.07,388.41056836503566,141.85941446869995,3.377
13:09.17,403.03543210546695,195.49109202582832,1.212
13:09.27,409.22622208802886,250.2794183977414,3.203
13:09.37,407.86292947710774,293.82744982095767,6.373
13:09.47,400.54881450529734,316.95406955201804,5.71
13:09.57,386.1227925219508,305.16033004461315,4.599
13:09.67,362.69060507572334,264.499164784463,3.11
13:09.87,314.8569284226807,161.3418180170463,1.708
13:10.37,310.2694381095133,148.92089922323683,4.239
13:10.47,325.53598098394724,186.8051279732192,4.511
13:10.57,336.63602172365114,218.78172444949655,4.989
13:10.67,338.0370533419414,230.56432259791816,5.726
13:10.77,333.51206560881576,228.6871218420951,4.723
13:10.86,337.71547424124896,226.98653714178403,3.431
13:10.96,343.35310297838555,228.01487800647308,2.14
13:11.06,354.6233331082117,229.900139613749,2.415
13:11.16,367.8989718067069,233.5574527500841,2.018
13:11.26,374.52066039039187,238.507732159838,2.359
13:11.36,375.5884216925642,239.16638543063826,1.742
13:11.46,373.90342442483615,236.36489052398503,1.739
13:11.56,374.4260844835762,221.32645365453013,1.63
13:11.66,366.9351227757088,202.47929139314294,0.85
13:11.76,366.6680163363162,194.39724553114252,1.102
13:11.86,352.19114869770107,170.86469023036375,-7.107
13:11.96,343.5241293869827,138.17729791314338,-7.266
13:12.66,336.59741052562737,129.1725174799459,-5.222
13:12.76,352.0496534155391,168.10133663610134,-3.715
13:12.86,363.67852354399866,216.70692186982967,-3.653
13:12.96,366.9881752339322,250.6203713802525,-0.078
13:13.06,365.71366502235395,257.08514717459025,0.864
13:13.16,359.39589518187256,237.49898224672688,-1.034
13:13.26,349.2809104242237,204.06565080402456,-2.491
13:13.36,338.16505964188883,166.21056474101115,-3.854
13:13.46,334.7356296561958,146.21796560746594,-3.31
13:13.56,344.9289726907237,163.27796168453915,-1.513
13:13.66,358.07298257263704,208.6369464267136,-3.546
13:13.76,368.7664805872091,248.16242169425627,2.068
13:13.88,365.83625320162025,249.3584815669998,0.854
13:13.95,352.17189382716316,217.20272996264308,-0.669
13:14.05,329.8267104128299,167.30598750964253,-2.728
13:14.15,324.3556393323447,144.50679481701437,-0.033
13:14.26,329.4358866475136,159.806061445483,0.62
13:14.36,344.28912781158954,209.90246412865687,2.797
13:14.45,355.160854531363,243.54856267144217,3.409
13:14.55,348.27999653876725,234.3851716290398,2.252
13:14.76,311.8081552175936,145.61808157484418,-0.102
13:14.88,308.0438635138001,134.59111530662975,2.218
13:14.96,322.0442431867691,166.41824544819974,2.819
13:15.07,328.6143322153156,202.8199056267666,4.17
13:15.15,325.1846727215503,218.7737334475801,4.885
13:15.25,315.0981054062529,219.7292855037211,3.785
13:15.35,312.2067643718979,220.2676070681281,4.109
13:15.45,312.61027001035717,218.25002540678213,4.076
